customer_id;buy_post;date_diff_post
5739346;1;8.828701655803627
11225234;0;0.0
4181099;0;0.0
18380685;1;5.685616109918875
25184281;1;30.70789633975635
6865912;1;8.113121166327968
4276420;1;8.839314450406105
35043579;0;0.0
1727934;1;10.679032019229414
1206248;0;0.0
7112703;1;18.33751128544584
18706092;0;0.0
26076717;1;25.693927775012654
31033572;1;24.444868469316965
25778415;1;14.316528369660928
37418609;1;15.958430938827464
943752;1;14.223837891720732
37084445;0;0.0
10025889;0;0.0
30846766;0;0.0
33631965;0;0.0
900734;1;32.777312032430366
3038088;1;24.207522766761887
26965687;0;0.0
35420701;1;5.733342467625377
528514;1;27.129329381520396
8269510;1;8.799405586855272
27160115;1;21.88159575830832
7959803;1;11.003429869800115
4153951;1;20.4681224425498
30089816;1;26.581245084482745
37184885;1;29.34433592088206
11227230;0;0.0
6810826;1;10.909579818389172
18933038;0;0.0
25628487;0;0.0
24201121;1;22.98002303584121
35031382;1;24.85325127315808
22617561;0;0.0
10863943;1;13.001077807113932
28982145;1;18.444054357215688
11799928;1;16.247069988756202
26196935;0;0.0
28867289;1;8.64930744592046
23997090;1;16.434678960676216
24709891;1;21.807209160114798
20286159;1;10.70323562514404
398571;0;0.0
22793270;0;0.0
38035277;0;0.0
19324467;1;12.1998144447809
1708577;1;23.989594084441173
26772433;1;7.44854921636151
457621;0;0.0
26312744;1;18.60698370080098
18672868;1;12.695195513716772
22721672;0;0.0
12207225;1;24.081218075566856
8807616;1;27.30596267571947
23998975;1;6.293481800124173
21255365;1;14.949573570950147
26641851;1;28.452958291414227
39511533;0;0.0
21514732;1;21.709065449964196
8174748;1;23.218040660233825
1722090;0;0.0
24103969;1;19.20309448726272
11641455;1;3.410763439451216
26922022;1;8.868055635051721
8654162;1;16.250262134231797
28027994;1;23.39865243948249
33616734;1;17.946658767720265
37706480;0;0.0
9990171;1;12.549543500280727
45492599;0;0.0
2036228;1;10.931493010087996
21977474;1;10.109014506395388
30388915;1;6.027166917030936
35826154;0;0.0
24952750;1;22.45445243551884
18657982;0;0.0
38640854;1;19.824537359838853
24935771;1;22.270290951120764
6088249;1;6.27930749751048
12117009;1;9.148424326698501
13211394;1;28.795030875007672
37523962;1;23.069579145149977
23025816;1;8.895593732362205
18794263;1;16.989820679325298
33424175;1;23.130854673529534
23421784;1;16.519810029073952
31655974;0;0.0
27518873;0;0.0
10231177;0;0.0
37550252;1;12.658719783641605
26202573;1;15.944874224536544
29231361;0;0.0
11603185;1;11.095766465222312
11454782;0;0.0
18635154;1;32.55112565439476
40479132;1;5.727302408673314
41047317;0;0.0
7035628;1;13.865921603884164
604293;0;0.0
1698890;1;14.605565660432607
4448548;1;22.690358362870015
6443603;0;0.0
3037153;1;11.41912579910412
28810784;0;0.0
21429998;1;23.883913433564008
6792927;1;8.746349151473144
33249206;0;0.0
24409077;1;19.113451292111442
9999456;1;22.156839715371223
13247130;1;18.911322543515737
422747;1;23.26420067749876
908938;1;31.75308182416579
18451741;1;21.258426906404267
1036832;1;18.404510799078984
11181901;1;2.3264251135867795
26669672;0;0.0
23945675;1;20.31938476992035
35331976;1;14.705515498538304
6573465;1;11.402349916938245
37218132;1;5.978114823396428
21367332;1;18.81413724569367
25453037;1;12.062287548567456
8190984;1;12.307440688010107
37443599;0;0.0
13199017;1;28.333724557290374
306428;0;0.0
26939605;0;0.0
7381360;1;10.124101695319089
2342202;0;0.0
359786;1;23.10797010218909
11301920;0;0.0
23308596;1;17.856861168818014
18828320;0;0.0
25697084;0;0.0
9061369;0;0.0
7448195;1;38.503906817957414
23443788;1;17.153775633364774
8550052;0;0.0
23148677;0;0.0
40166601;1;19.057699976765267
25681776;1;15.420346279912577
27840124;0;0.0
17916037;0;0.0
12322337;1;22.813622970021935
22553154;1;15.982719997757387
39348371;1;11.924331220204708
30891116;1;36.94123311332024
8738296;0;0.0
34512927;1;20.978846491409094
12921511;1;19.252187798095285
34534556;1;11.083438355236126
19014989;0;0.0
11785272;1;8.222522645850205
33747524;0;0.0
25113727;0;0.0
21890914;1;16.48531856646065
940573;0;0.0
39478713;0;0.0
28241502;0;0.0
5664552;1;35.77584035332106
6691306;1;31.18838813824784
44443899;0;0.0
21891016;0;0.0
11756752;1;12.063959646625237
27812658;1;20.815771753684835
12015498;0;0.0
32472856;0;0.0
12656345;0;0.0
34656734;1;16.40717752064978
25027820;0;0.0
37850993;0;0.0
33600874;0;0.0
9776863;1;4.367940484962446
12167781;1;23.624795281254904
3745822;1;13.956250229185617
23514024;1;18.903107775090586
23642117;1;16.312212574222123
17808206;1;10.018127134055549
34213520;0;0.0
17603317;1;14.511244597248863
8844919;1;22.172001866901322
26266898;0;0.0
23484917;1;7.136751510777206
467668;0;0.0
20443608;0;0.0
21255257;1;12.248492198494187
23887438;0;0.0
34347276;1;11.680646202936527
12043003;1;6.784950612977838
29283111;1;13.08302476770568
38895177;1;8.43230483745826
29138196;1;15.384689489237669
32861634;1;5.099026727011573
29066559;1;23.51023308214905
42843220;0;0.0
12865828;1;25.41366759377444
38034427;1;19.495280017181628
21870341;1;19.34445506739051
22822928;1;11.998689138352566
23761276;1;13.434941650881482
18469423;1;12.116362218418374
9371608;1;30.51688072200525
44762011;0;0.0
24733829;1;1.6308455350841307
26662660;1;12.615048041918897
25051685;0;0.0
25251329;1;23.471470007341125
28229925;1;19.901543300483368
10890688;0;0.0
11347176;0;0.0
12224694;1;19.24683025551286
26319872;1;33.08274604738297
272051;1;17.82669172078229
24046254;1;26.75949636857657
33623056;1;26.59744338211411
5720491;1;26.411893998509065
21043944;1;8.692572241711309
25386509;1;15.447893881081232
23385083;1;13.779579541996357
28009891;1;28.842945594264435
19240886;1;28.55011131876432
29775002;1;7.0647098117679725
24483959;0;0.0
28155495;1;21.740627500717686
1222994;1;18.51984790323303
12271622;1;19.733530293571228
33576253;1;7.063608426137751
23943671;0;0.0
18106840;0;0.0
9116664;0;0.0
12434924;0;0.0
28551074;0;0.0
22586542;1;16.9031836631257
32398354;1;23.065389084659746
28155151;1;11.88775667021658
1282937;0;0.0
23004023;0;0.0
11074016;0;0.0
42204209;1;19.775254006119283
18962622;0;0.0
12583603;1;10.879365492207945
21229890;0;0.0
239096;1;6.6388205656763475
27356960;0;0.0
41629584;1;15.928485923209385
23888309;0;0.0
27326377;1;18.8679871158849
35335859;0;0.0
23966706;0;0.0
7471331;0;0.0
44586823;0;0.0
29488904;1;24.2679845572314
35136535;1;23.68660119178483
41617720;0;0.0
34877728;1;10.338544057901485
21155503;1;24.29105123038703
39841099;0;0.0
704257;1;17.00176799014939
34722149;1;18.815886399598874
7389603;0;0.0
21157051;1;5.773375801371362
21591012;1;24.785351451563262
29131959;0;0.0
20372677;1;19.717133614153532
11130731;1;22.222078055973043
12258037;0;0.0
21938910;0;0.0
2081202;1;27.411390653143307
30194858;0;0.0
370643;1;9.26663199640605
21802322;0;0.0
31729740;0;0.0
196541;1;14.921857380295394
4555820;1;4.747032165538414
4124392;1;23.022000969171764
38611592;1;15.434568307567051
24417601;1;13.116091913631756
24056184;1;16.387733085408563
7370524;1;24.789381097633814
19333029;1;11.459332404704018
8558350;0;0.0
21666315;0;0.0
11262261;1;17.663594869720825
18221905;1;26.938004988480948
25926833;1;27.73865062331268
25875198;1;17.347384885823054
34391478;1;16.518527439641527
24521398;1;3.500706278449627
17871531;1;1.1716948717607671
24155021;1;19.896819047391084
7651984;1;22.084408459633188
737605;0;0.0
28160602;1;13.774763097098718
3184052;1;20.263665323513315
29444662;1;7.852549300280064
5037755;1;31.987270099482103
1594497;1;31.70202898424951
7485956;1;17.758194357742557
458097;1;2.6786166143502292
12600231;0;0.0
24045273;1;20.255893587572984
24988060;1;20.788790434568824
11931190;1;19.49871211093246
36299434;0;0.0
27953210;1;1.7600270557131985
12458142;0;0.0
31560119;1;11.401811001949865
26378476;1;14.998198680632047
34288866;0;0.0
31139705;1;24.553792370637385
19981982;1;14.601193301048216
19331267;1;11.078896531840334
11602383;1;23.657441832501117
641429;1;21.21498009938091
20510158;1;18.095646895605917
223424;1;18.74342784423031
27852454;1;18.161784503775646
31349211;0;0.0
22154253;0;0.0
10086722;1;16.742493397923408
11170268;1;8.43499879206749
24051857;0;0.0
27062813;0;0.0
8789270;0;0.0
30111643;1;20.661139840997304
33575476;1;22.80750939242141
18782105;0;0.0
10036014;0;0.0
39220721;1;15.534602872071096
18045341;1;27.144557810641448
12981743;0;0.0
764466;1;21.515592435324567
11114927;1;9.572594163636106
29048616;1;33.103302553617624
22806132;0;0.0
7752753;0;0.0
29058468;1;10.99855108955305
8463799;1;8.428135900600441
11734514;1;10.18022741832659
8473052;1;12.035051186341574
27413316;0;0.0
30192165;0;0.0
24484760;1;22.01903370818698
5789250;0;0.0
29600378;1;9.674821950372118
21281917;1;13.167871535026093
13259758;1;10.87939771975181
27318623;1;25.54816865839894
13815244;1;12.534283494659329
9772909;1;14.093118144279074
26153886;0;0.0
12685720;1;24.617199170269295
44283860;0;0.0
32185255;0;0.0
45484221;0;0.0
32175387;1;2.2654702874743506
2217455;0;0.0
26463660;0;0.0
27169897;0;0.0
23551404;0;0.0
32749278;0;0.0
17795222;0;0.0
6694956;1;11.745653341364168
29359824;1;17.97046720859207
29475165;1;10.112726934456571
23355531;1;28.0804765739521
411886;1;15.94668533590528
11669844;1;8.07546967474287
22938437;0;0.0
38575876;1;21.320147940392097
18706580;0;0.0
12563005;1;11.196063085088353
12435908;0;0.0
28571527;0;0.0
11980168;1;11.047677921447008
18124810;1;6.609454046660694
24061470;0;0.0
18450668;1;8.401898437917808
45598760;0;0.0
3136007;1;22.819691438637708
8704246;1;1.1508222184887096
35485618;1;26.060477850226636
20457229;1;12.093479118686329
2145245;1;13.145781841200677
19133082;1;10.576986594013704
10179400;1;10.074945229109499
27112607;1;18.454195561421237
42913186;1;12.46415279991591
10807374;0;0.0
33978490;1;27.299859863083253
21836113;0;0.0
3230392;1;6.836170369429965
8966758;1;22.158079368108154
26833182;1;19.37497360327007
6385119;1;8.791089549537483
20988738;0;0.0
40628945;0;0.0
28376979;1;11.68649430507517
26389882;1;28.348633583762226
2400265;1;15.838463548275016
25609525;1;21.565319631515333
12499085;1;6.719833442511163
21818359;1;25.99923708310811
1006434;1;23.217602410544124
7625041;1;3.4195795340120974
23985656;1;21.283742789216788
13006564;1;31.857155045289254
37939932;1;17.3812824166519
18343572;0;0.0
28624087;1;19.327180204622465
35225802;0;0.0
22671953;1;21.484845297015994
12645839;1;11.297846406802963
9862688;1;28.048142110443454
11215678;1;23.191501520413937
8353340;1;17.96891433740352
33093376;0;0.0
19925889;1;21.76221665652485
18874448;1;7.258479732717188
636375;1;1.399140887344366
18317230;1;-0.530265034426936
19073690;0;0.0
26378902;0;0.0
35210260;0;0.0
7262649;1;10.579845917741991
5709689;1;21.32232787765637
1804825;1;24.916963903123207
30554254;1;16.25461969672798
45314737;0;0.0
23992632;0;0.0
35023260;1;32.62396439969948
41771755;1;18.16202537958421
32262086;0;0.0
36740290;0;0.0
12719464;1;2.074592138801897
32974233;0;0.0
7906954;0;0.0
7787939;0;0.0
22979078;1;12.456766745419658
24986533;0;0.0
22886824;1;22.503909715734157
4572946;0;0.0
27151951;0;0.0
28291214;1;9.858048307828218
12538752;1;17.965956117076157
1439162;1;22.670417850204394
11729182;0;0.0
15951079;0;0.0
36974919;0;0.0
12747093;0;0.0
1198564;1;1.0213529680409756
23638764;0;0.0
38894611;0;0.0
8869972;1;21.881720476580803
10843666;1;21.375563533593336
29554921;1;12.844085979917633
36082128;0;0.0
10099334;1;20.66353316338988
6620905;0;0.0
37261175;0;0.0
6240499;0;0.0
12391161;1;30.68750945041264
28890703;1;21.830959782762942
44511541;0;0.0
18427773;0;0.0
8041428;0;0.0
4095201;1;16.205766100267944
22316268;1;20.131317728495386
405274;0;0.0
11781237;1;18.584688982451237
24116186;1;7.277546894541363
38182790;1;14.343622973787713
12285503;1;2.5338345926504395
703247;1;5.006712834719963
4002006;1;24.591729551812076
23147693;0;0.0
369603;1;13.114793972857758
4590656;1;15.194724632178083
11321391;0;0.0
27747245;1;29.445342783807426
18727733;1;30.452960282702215
6517818;0;0.0
15598095;1;10.14410645090328
28854331;1;11.2444720176871
43916601;1;11.272195346478416
37643407;0;0.0
11759700;0;0.0
24427357;1;23.107453123681072
34344998;1;16.76236023772708
28812131;0;0.0
8513286;1;11.432817403107578
21662234;0;0.0
12389040;0;0.0
34325216;1;22.341784590136598
38418718;1;17.403515498464657
31503916;1;15.048439897168786
1415733;1;25.064017981815805
23408692;1;24.71569255281149
30158402;1;13.674073650346976
28973400;1;12.38749087661591
24292900;1;16.813835433601277
7415113;0;0.0
28645654;1;18.218529249616697
36483250;0;0.0
7610289;0;0.0
19200911;0;0.0
12051745;1;19.801987754529577
1453497;1;19.737236434631395
36847698;1;11.991110254398148
32591549;1;16.449606997703512
22851796;1;26.861388998584033
34356304;0;0.0
41056234;0;0.0
7236047;1;24.152896590365923
37146488;0;0.0
25338280;0;0.0
367805;1;6.065910236692325
28881196;1;10.389488918882849
21610691;1;18.07409571450421
26591358;0;0.0
22087786;0;0.0
9568321;1;21.73285479068186
21925721;0;0.0
23493383;0;0.0
27887530;1;21.816670942407157
11255880;1;10.626186559256478
43475601;1;4.6011304111331235
282562;0;0.0
38791461;1;1.950993191946182
24648103;1;13.992558079297972
28184209;1;26.581598263551903
21605527;1;17.864955731819965
27396630;1;27.115838718129
19674987;1;19.546736388241513
36967532;1;21.2028860276016
12764961;0;0.0
1721109;0;0.0
22508699;1;22.772571979175957
23190836;0;0.0
1084454;1;4.746341319883232
12304473;1;4.114140175492828
6678831;0;0.0
7356001;1;14.759548060534796
5707458;0;0.0
27014651;0;0.0
18644028;0;0.0
21183927;1;20.814328202548687
32220019;1;26.943600076687332
10636048;1;11.120802005069345
28788927;1;12.190989432541791
9986398;0;0.0
8741358;1;13.818627194914257
21553839;1;21.171118606375195
34270184;1;6.1458434583032755
19926912;1;22.93784191046104
10808082;1;19.565179954901296
27936552;1;22.865336413214262
19376393;0;0.0
33254049;1;21.440111205467122
24161941;1;25.50334073325606
32081615;1;9.548404925317488
31877387;1;9.069531397448632
6350363;0;0.0
18839336;1;26.22676364659337
18337651;1;16.486320030771317
25831488;0;0.0
36621722;0;0.0
18060573;0;0.0
19135504;0;0.0
24437928;1;9.577549480277927
35670401;0;0.0
31126237;1;23.92950695252746
23333157;1;1.6671693856385588
10861345;1;29.746661539002922
4042150;1;18.474952740929446
28307162;1;11.972650317823309
25205880;1;22.547696626996093
38612096;0;0.0
6442114;1;18.340414689391924
24789411;1;9.248172131639972
12062973;0;0.0
11751193;1;9.231846306187652
21134313;1;7.802402354719771
10995284;1;18.919817055706986
11721609;0;0.0
22285886;0;0.0
14488451;1;21.05610331210721
22602625;1;15.163628074816158
21504192;1;10.179920337577713
18172836;1;23.19384733138277
22486171;1;20.188064830725658
32663724;1;15.896854855794489
11726055;1;20.71940869186358
27609037;1;30.083746480468648
35026015;0;0.0
23603828;1;17.269467051810224
32624388;1;23.953348373943456
3986900;0;0.0
26892817;0;0.0
7424678;0;0.0
21579973;1;21.867653483848102
34256125;1;19.745593545677103
8766939;1;19.59201740544873
8381464;1;12.864997117407132
45386794;1;7.4297809444759295
23535834;1;20.283201876887382
367975;0;0.0
10173437;0;0.0
36579630;1;9.117271949978369
34691524;0;0.0
32801481;1;10.339893484604977
24943401;0;0.0
14636279;1;2.041071590667169
35527884;0;0.0
27403861;1;3.01170516495387
27450368;1;15.54081176250609
40850731;1;16.683679817009477
11795383;0;0.0
21949827;1;20.241295327341405
25823103;1;3.717989505384157
19003890;0;0.0
28035573;1;13.093060592219492
21611498;0;0.0
19875300;1;17.716968936329636
27178163;1;4.156929644857712
11758331;1;26.2008298330617
18111757;1;9.944038835713686
12007826;1;17.134418332957683
739396;1;21.325215597781096
11663503;0;0.0
44603361;0;0.0
21976919;1;6.469343419613111
3349335;1;10.495713334552832
11202283;0;0.0
21494950;0;0.0
489676;0;0.0
26425543;0;0.0
11715667;1;12.164900155529331
29419317;1;15.803682698792459
779766;1;18.363216025862435
28113840;0;0.0
28570362;1;21.606137832140288
22504422;1;24.08285326847668
18088152;1;2.917054395803518
12242018;0;0.0
1658638;0;0.0
21364015;0;0.0
18269145;1;21.770968917364847
6173041;1;26.978566707886532
9563136;1;1.909816811086941
12692214;1;25.339871259814224
448916;0;0.0
18114460;1;32.471700468505006
31970539;0;0.0
326809;1;25.074180284459597
13016807;1;15.497531383563578
19325223;0;0.0
7474751;1;17.10003069760647
28570139;1;22.79026638023952
9566309;1;16.5430052463768
27695017;0;0.0
26839303;1;15.107109737508088
40014457;0;0.0
22972542;1;28.95775963840516
21307644;0;0.0
30658398;0;0.0
2632571;0;0.0
24100204;1;11.803626077217633
12469953;1;25.915241107625633
29209553;0;0.0
1910741;0;0.0
7615751;1;13.66690729851958
35425227;0;0.0
8638131;1;22.537264599154145
9027774;1;18.66608127106465
23639187;1;10.38670521473791
44559397;1;22.85706853831409
18658372;1;11.634987256573842
12101042;1;2.8827700710906754
39569475;1;21.047231926826544
22913266;1;12.29539406191298
1432506;1;13.282737640739548
8038992;0;0.0
24452289;1;5.327445601772741
18785360;1;10.55646490777025
3888301;1;14.625046381691805
29623393;0;0.0
38532731;1;19.274415481766333
26348448;1;2.482443905815799
41948287;1;26.408186358728784
18664139;1;7.865916249654898
29701469;0;0.0
27630469;1;5.888800213195488
8444933;0;0.0
23794022;0;0.0
24766884;0;0.0
5824415;1;17.608098543145267
38825788;0;0.0
10202287;1;30.68356457086869
28519020;1;22.004195696782432
27427188;1;23.436190421683104
22745620;1;10.19512374513078
38285217;1;22.8056593451328
10062717;1;15.44197299310132
25625095;1;9.188726467381775
11114348;1;31.887828937109628
23021337;0;0.0
40078547;1;7.491160749944218
26965692;1;23.59485863190903
28211289;1;21.285488911566368
24548185;0;0.0
42687442;1;19.799390401186905
43686443;1;25.050409676958427
30328162;1;23.670892940753745
11075320;1;26.03196495395206
12943469;1;22.241226571652593
11131008;1;28.248334328765644
26862133;1;22.635895016046923
21023988;0;0.0
9804741;1;17.210376943720018
29465667;0;0.0
27711730;0;0.0
9607939;1;15.599251836070756
2391005;1;31.78517206045813
9759608;0;0.0
682714;0;0.0
29603327;1;18.84767180363476
6548288;1;22.969660893786926
780854;0;0.0
4304242;1;31.180711728323097
39140556;0;0.0
17935885;1;22.518338632928995
8092455;0;0.0
19269210;1;19.0788375181817
29914057;1;24.662048050940573
10233667;1;23.65911911860806
35183960;1;27.45256184405892
19065714;1;22.572822733398034
22255722;1;19.893725773032003
24731825;1;24.091632497322408
574021;1;8.077158070481627
3362764;1;22.67429853275009
10071006;1;12.397070485829046
31815983;0;0.0
11588751;0;0.0
18053663;1;8.123870592124938
28487331;1;19.17658173813038
35832739;0;0.0
26972569;0;0.0
943575;1;17.858834015939177
34144971;1;12.950099489960284
24374393;1;27.142581186201685
5593839;0;0.0
17840120;1;19.99395087719832
22103891;1;11.771079028668211
35241373;0;0.0
13700011;1;9.399985893979228
38728943;0;0.0
9297162;1;20.471374282614093
25017743;0;0.0
28573342;0;0.0
11208380;1;23.52836873067116
20521737;1;25.036181428619226
39934717;1;20.764386246629627
22369777;0;0.0
12467987;1;10.67008381229986
5751976;1;17.631708536121337
26000889;1;13.886518625393846
23664161;0;0.0
29351455;0;0.0
8526783;0;0.0
38015604;1;5.441775150242773
24340749;0;0.0
10001313;1;25.73531666911811
22624319;1;20.890386156784917
7554869;0;0.0
32469493;1;16.093576787690978
21246336;1;7.680432380113846
21851915;1;19.58601192620759
14433909;1;28.151543904226607
1719608;0;0.0
22060005;0;0.0
24736948;0;0.0
18115204;1;22.968841402160674
24539408;0;0.0
15995341;1;18.21731727200222
34230241;1;8.260000375759176
19673084;0;0.0
26852007;0;0.0
28391137;1;21.053128532913
36865556;0;0.0
17071569;0;0.0
24453044;1;15.951220040817311
7861857;1;15.229032898859305
31652980;1;-0.3128843906548262
12042934;1;22.676279047251178
23755606;1;5.63828982577656
6176418;1;21.092187053922604
21579757;1;20.230783202326116
12344957;1;3.403979232831656
23409382;1;23.667233441122022
43306661;1;30.289459474482097
6819429;1;1.2055362495486968
9620946;1;29.911871657129062
27340338;1;15.310701196143143
6037305;1;18.133589411710776
17081028;1;15.693644095518206
24883765;1;11.24087973646571
10796534;1;8.467603042492895
7161060;1;7.553970797337019
24023380;0;0.0
28815744;1;21.368050374729656
30931035;1;12.758216137034903
4965698;0;0.0
18222214;1;12.574924257109986
35250379;0;0.0
11555561;1;9.341189170338204
1991958;0;0.0
6437329;0;0.0
37287958;0;0.0
12882533;1;18.05487214721155
3141886;0;0.0
35069490;1;20.70360264409031
7943245;1;21.244211833836086
22801771;1;15.897721705833645
10164940;0;0.0
7279101;1;2.6003561070783405
288651;0;0.0
11621938;1;19.05924538189193
36953025;0;0.0
9598238;1;12.569881365765323
40251960;1;19.252209077440153
24420531;0;0.0
25396191;0;0.0
40286628;0;0.0
25780236;0;0.0
12648318;1;29.02575810511175
23712203;1;23.053676580598268
10264309;1;23.62727775572858
39647663;0;0.0
18338430;1;9.94800718206156
22912520;0;0.0
12158244;1;4.421884581297494
1146979;1;28.243202943818083
684198;1;22.090641099054938
9250741;1;16.545817705152086
32153455;1;8.59649717821348
12646415;1;16.442389612012143
3340396;1;18.85187885044139
400104;0;0.0
41050620;1;21.905544247230523
27549132;1;22.00265560189484
26262388;1;25.38502278924893
6025529;0;0.0
36986443;1;15.648895972755945
8007359;1;6.8604767100096495
29790224;1;26.64584047890323
12785384;0;0.0
21227573;1;28.459185910621798
10289218;1;19.15079597324974
900827;0;0.0
41759261;1;15.682440990881998
6663309;0;0.0
35818430;1;22.294430083599412
